#儿童砸钱充值手游#,,,,
username,comment,interact,date,likes
-撕破,大学生是舍不得充钱就像我,null,2017-6-3,
金色暗影Yami酱,拜托是你儿子本来就是小偷,null,2017-6-3,
都怪时光太动聴,为什么要把密码让孩子知道？？？,null,2017-6-3,
FiZz-YonG,拜托腾讯有点社会责任吧！就不能整个防沉迷认证吗？我发现不管是在老家农村还是在城里，到处都是玩王者荣耀的小学生！虽然不知道是否花了钱，但看他们一脸的兴奋劲，显然已经中毒很深！,null,2017-6-3,
锡昊汽配,只强调一点，现在手机游戏已经儿童化，99％的儿童沉迷于此，不可推脱的责任，（家长50％，监管机构包括学校20％，平台推动者15％，研发者15％），少年强则国强，不是喊喊就可以有的，百年前的鸦片，现在的手机再无形中坑害不止一代人,null,2017-6-3,
尐兀P,真是只顾赚钱了,null,2017-6-3,
七彩胡椒粉,指纹支付的保障,null,2017-6-3,
Sandralikefood,所以不愿养小孩儿，养出什么东西，看那女孩说那话，什么玩意儿，是个娃都不愿家长关联，本事别玩啊，偷窃行为还有理了,null,2017-6-3,
手机用户3275925521,将一个利益诱惑放在一个没有自主决定能力的孩子面前，却来指责父母的教育缺失？人贩子用糖骗走了小孩却怪父母教育不好么？游戏和金钱，孩子和游戏。自古以来孩子一直和游戏挂钩，什么时候开始游戏却离不开金钱了？在一个没有自主决定能力的孩子面前将游戏和金钱挂钩该指责谁？,null,2017-6-3,
Wofun戊方,其实根源在于手机和互联网。但是。算了，我帮不了你。何以解忧，唯有跳楼。,null,2017-6-3,
HyunKwak,@柳生橘子,null,2017-6-3,
阿不思·璟,@还是小静 @Gloria新名字 哈哈哈,null,2017-6-3,
夏夜冻咖啡,再跟你们讲一遍！家长，不要把存款卡绑定支付软件！,null,2017-6-3,
我来了阿,@MimimimiW_ ！！！,共1条回复,2017-6-3,
吃柠檬的九号,最近似乎有很多报道这类新闻，难道是有人眼红了？毕竟腾讯爸爸无敌坑钱不说，还几乎垄断了国内手游市场。,null,2017-6-3,
猫猫临风,我就想问，孩子看见成年人可以玩，他肯定也想为什么我不可以，告腾讯无非是想拿回损失，我的小弟小妹看见哥哥姐姐玩，他们也想一起玩啊，但是好好跟小屁孩讲道理，可以玩，规定时间，守时的话给奖励，夸他好孩子，都不至于成什么偷钱充值这种混蛋事情！,null,2017-6-3,
酒酒九久,听这语气还在护着孩子 腾讯也不知道你家孩子多大啊 拉不出💩来赖茅房 自己家孩子的错跟别人有屁关系,null,2017-6-3,
小年少V轻狂,持续关注,null,2017-6-3,
天堕英才,现在手游没有防沉迷了么,null,2017-6-3,
jimmy的十字路口,典型的熊孩子和熊家长，虽然我也不喜欢腾讯，但是人家逼着你充值了吗？有这个功夫，多管教管教你的熊孩子吧！,null,2017-6-3,
Zjx-Qearl,@北城往事zzz,null,2017-6-3,
ChisingChan_HellboY,未有收入的小孩子就跟他玩单机好了,null,2017-6-3,
金F123,小孩的手机谁给他玩的，腾讯给的？支付密码谁给的，腾讯给的？家长能不能看清楚这个主要责任人，腾讯有些地方没设置好那是官方的错，但我想说根本的原因应该是家长自己吧,null,2017-6-3,
邱逸文Zeven,为什么总有“ZZ”呢！！腾讯的问题又不是一天两天了，小学生，装逼🐶 也不是今年才有的，以前家长不追究认为金额不大，可是现在呢？充的钱哪一个是他们自己挣的，所以腾讯还是应该完善实名制和未成年关联制度。拍照+身份证。,null,2017-6-3,
安了范,现在的腾讯出的手游五花八门，为什么就没有特别控制未成年的有效措施！！,null,2017-6-3,
封禁VP恩的那个人死了没有,不喜欢玩那你还充？傻了？,null,2017-6-3,
一蒙儿,一代V8大神就此陨落……,null,2017-6-3,
bllsyz我无意的柔情万种,不不不，讲道理，还是全凭技术好吧,null,2017-6-3,
厨房一哥_东哥,腾讯请了这么多人给他说好话，有点担心人们的判断了,null,2017-6-3,
他们都嫌我帅不愿和我做盆友,这。。。只想说，告的好，现在的腾讯脑子里全是钱钱钱，什么狗屁用户体验，那不在腾讯的考虑范畴，应该让他们吃点官司,null,2017-6-3,
杨阳阳丶丶丶,@蔡好吃丶 以后得管好你家孩子，别一冲动买个龙瞎啥的,null,2017-6-3,
手机用户2082993105,我觉得！应该立法,null,2017-6-3,
手机用户2082993105,就这样，你有异议，基本上就立马退,null,2017-6-3,
Russell-DZw,然而并没有卵用,null,2017-6-3,
桀骜的大地,告的好！！！！,null,2017-6-3,
Jesuzz,为什么不教育自己呢？子不教父之过💊💊💊💊告腾讯干嘛？人家合法赚钱，你儿子非法偷钱,null,2017-6-3,
久致歌,心疼马化腾,null,2017-6-3,
路途遥远s我们在一起吧,很多东西都该有未成年制度 因为未成年没有责任,null,2017-6-3,
面包Hzh,复印件出了问题难道不是应该找原件么,null,2017-6-3,
bararar111,手游害了多少读书的孩子，不加管控危害更大,null,2017-6-3,
急性短暂间歇性精神病人,小伙子，想一想，不充钱你会变强吗？,null,2017-6-3,
独影阑珊P,网游 手游 哪个不着一群托 诱导 诈骗性的消费？ 我玩的网游满服都是托 逼着你充钱消费。游戏里也没一点儿正能量 还能不能有点儿正能量。这种找托 诈骗 诱导充钱的 游戏 能不能给关了啊,null,2017-6-3,1
小花LinDada,突然回想起了自己小时候。 那时还是诺基亚。小灵通。 现在的小学生。一年级开始就有了自己的手机。 现在看看我的侄子跟侄女。那手机。从出生玩到现在。 说到底呀，还是家长问题。,null,2017-6-3,
黑兔黑龙江粉丝后援会,不给买手机多好呢？,null,2017-6-3,
向往蓝色大海的鱼,是给王者农药买皮肤了吧。。。,null,2017-6-3,
等在明日,我觉得不要只告腾讯了，孩子用的什么牌子的手机，这些手机厂商也不能放过;孩子用的什么网络，这些网络厂商也不能放过;孩子用的什么支付方式，这些电商也不能放过。。。不说了，我要去玩游戏了。。。,null,2017-6-3,
kingOF嘟嘟,自己教育不好 怪别人 沙壁,null,2017-6-3,
Aa油,@ann_rong,null,2017-6-3,
初学尤克里里的渣渣,以后充值玩游戏，玩过瘾了，玩腻了。就说是小孩玩的，要求退款！可以玩的很溜！你怎么能证明我前面说的不是这个家长呢？,null,2017-6-3,
我就是不开心,好听点是未成年人不懂事 讲难听点 人家又没逼你充钱 还好意思起诉 怪谁啊 应该怪你们自己没教育好 。。怎么那么多玩游戏的 很多还能为国争光 你却来怪游戏不好,null,2017-6-3,1
Ct_Murdock,所以一直很好奇给孩子知道密码的家长的心态？真的应该管理好自己的密码。,null,2017-6-3,
初学尤克里里的渣渣,自己没空陪孩子，让孩子玩游戏自己图清净的时候不觉得游戏不好，钱没了觉得游戏不好了。你应该去告你儿子啊。,null,2017-6-3,
Kayla蜗小懒,不知道未成年禁止啊？我说玩游戏怎么那么多坑,null,2017-6-3,
是杨豆豆呀丶,实名制也没用，还是会拿爸妈的身份证注册，现在这些小孩子，聪明着呢,null,2017-6-3,
Kayla蜗小懒,我站在腾讯这边，腾讯手游游戏是实名认证的，不是4399那种小游戏，你管不好你孩子，钱和你的手机，赖着腾讯干嘛？你家里人都管不好就怪别人？再说了，打个比喻，你孩子走在公路上摔了一跤你还赖公路？你告公路去？？？呵呵，真逗,null,2017-6-3,1
Only_tequila,一句话，实名制不够完善,null,2017-6-3,
穿阔腿裤上厕所,他妈都说了。是他爸按密码给她看见了。那还怪人家。,null,2017-6-3,
Meng七7,自己管不住小孩怪人家公司也是醉了,null,2017-6-3,
南栀-倾寒6,游戏希望实名认证 刷脸认证,null,2017-6-3,
按时开花按时结果,我只想说掉进了炫舞时代这个坑，真的玩几个月就觉得特无聊，但是退游特么更无聊，原始形象丑的吐，然后开始花钱，各种抽奖，大几千进去了,null,2017-6-3,
蒋_三妮儿,我走路摔倒了一下，可能要告国家公路局了,null,2017-6-3,
legendary燊,腾讯:充钱 使你变的强大,null,2017-6-3,
零零后曲家瑞,你家孩子熊还告人家？给你退赔都不错了，还是家里有钱能充值，没钱拿什么充,null,2017-6-3,
你不当皇帝不知马哲的苦,王者农药,null,2017-6-3,
永不归来-xm,这件事太可爱了，这就是律师想出名，家长想讨钱，孩子继续作。,null,2017-6-3,
一二三吧那就,我妈从小就在我这哭穷，我当然不敢随便乱花了，这种熊孩子打死好啦,null,2017-6-3,
真就不服你,要怪就怪自己为什么生孩子！生了不好好教育，有天孩子走路摔死了是不是要怪修路的啊！,null,2017-6-3,
真就不服你,吃饭噎死怪嘴巴了！,null,2017-6-3,
精致双鱼Boy,@清欢如也,null,2017-6-3,
定海小马甲,孩子是你自己生的自己养的 出了问题你找自己毛病就行了,null,2017-6-3,
-阿揪啊,腾讯不缺钱的呀？,null,2017-6-3,
郭小瑞是魂淡,貌似全是老马的水军,null,2017-6-3,
周星星carry,我猜是王者农药,null,2017-6-3,
黑猫警察giao哥,好几把意思怪游戏。,null,2017-6-3,
Spring-_Rain,要是我小时候这么干，我活不到现在，这点信心我还是有的,null,2017-6-3,
下雨打伞的蛙,@苍狗似白云,null,2017-6-3,
婉鹿巨婴儿,开黑嘛，我玩蔡文姬，电竞毒奶,null,2017-6-3,
丢手绢的小丢,为什么让孩子知道支付密码？,null,2017-6-3,
露娜不爱喝芬达,@碎碎念大魔王VIP,共2条回复,2017-6-3,
Simmy玲玲儿,明明只要保护好支付密码就可以了 怎么就防不胜防了？ 要是腾讯败诉我就要我妹去充值买皮肤然后找腾讯退钱,null,2017-6-3,
路人某小妞,自己的孩子不管好，告自己吧,null,2017-6-3,
极限分裂20609,还是要好好教育的，,null,2017-6-3,
2018一定要好好的,如果游戏实名认证和支付宝实名认证那样严格不就好了吗。,null,2017-6-3,
独孤教主3399,腾讯这锅不背，这种事应该教育孩子，而不是说人家腾讯，是你自己儿子做的，,null,2017-6-3,
岐月山归,本来就是有游戏问题，现在大街小巷都他么玩王者，我们承认是自控能力差，王者也有吸引力。但是这和白粉海洛因鸦片有什么区别？？？有区别，鸦片是外国祸害中国，游戏是自己作践自己！多少大学生因为王者荣耀或者其他游戏，沉迷？再看看小学生，回家就玩？？？国家早就该整治了！！！,null,2017-6-3,1
用户5792605947,还是家长有钱，要不你给孩子买个个不能玩游戏的手机不得了，能联系上孩子就行呗。,null,2017-6-3,
我又改了个名字丶,评论很多人根本没把视频看完吧，但凡是有脑子的人看完都不会一味指责父母，这本来就是双方的责任，现在手游充值越来越没底线是大家有目共睹的，除了父母加强管教以外，完善游戏也是非常有必要的,null,2017-6-3,1
别闹丶腰不行,是时候放出杨永信了,null,2017-6-3,
熊志勇x,用苹果手机指纹支付,null,2017-6-3,
是如媚啊,退钱直接提出诉讼就好 何必把错误全归咎于别人 自己孩子不教育 以后出生社会就不会轻易的用语言教育来算了。,null,2017-6-3,
骑马的巨蟹,感觉这孩子家长还是要好好教育啊，钱追回来了不再犯还好…小孩敢动大人钱财真的要管教了，有句话不好听说小时候偷家里长大偷社会…给孩子手机隐患很大，自律还好，不自律还是电话手表吧,null,2017-6-3,
low-end谷风,家长要是多陪陪孩子，别把手机和密码告诉孩子，会出现这种情况吗？谁能证明这是孩子偷偷充的而不是大人充的？遇到这种情况不治根，不自己反省自己的教育，就算让你赢了，早晚这孩子是要做出更疯狂的事情，那时后悔就晚了,null,2017-6-3,
活捉一只小神仙,怪腾讯？？？？这家长脑子里想的什么？？？？,null,2017-6-3,
猪肉用自己的蹄子,@长庚Hesperus,null,2017-6-3,
朱晓航_,没人逼你玩 再说你能告过腾讯公司吗？？,null,2017-6-3,1
壹液支秋,觉的游戏不好就不要让你的孩子玩啊，还怪人家游戏有问题，游戏又不是缺你们这些小学生,null,2017-6-3,1
j我叫小建哦,我更喜欢指纹支付,null,2017-6-3,
Rainbow逍遥,马化腾挣钱之初就想到过，喷子也有借口防沉迷。还是继续挣，为了钱为了祸害下一代,null,2017-6-3,1
j我叫小建哦,没谁了,null,2017-6-3,
我似猪呢,我想说，这个律师在放屁。,null,2017-6-3,
妮大脸格格,真的是，qq上还有王者荣耀的推送，真是没谁了，起诉的好！,null,2017-6-3,
几更天OvO,家长把所有责任都推卸走了，恶心,null,2017-6-3,
怪我过分惹人爱,卧槽 冲一万玩王者你他妈还是青铜,null,2017-6-3,
Ferniao,明显是谁给孩子买手机就谁的责任啊,null,2017-6-3,
淑佳是爸爸的女儿,这是教育的问题哇,null,2017-6-3,
用户o2vserby99,是对少年有影响！,null,2017-6-3,
全微博最穷的男人,人家游戏惹你了？,null,2017-6-3,
清晨七点半-,虽然说我对这游戏没什么瘾吧 不过偶尔玩一下也蛮有意思的 自从有了那个什么平台？？ 一上号就给禁？？,null,2017-6-3,
忌惮_淡定淡定,我的个天 感觉好恐怖,null,2017-6-3,
Tao忠义,游戏不要毒害未成年人、他们还没有能力分辨对错、赤裸裸的毒害。希望加强这方面、赚钱也要有良知,null,2017-6-3,
怀中窥香,他只要玩的不是王者我无所谓,null,2017-6-3,
我啊我阿我,早就该禁止腾讯那些游戏了,null,2017-6-3,
人生苦短何必与狗计较,给他买智能机还不搞一个家长模式,null,2017-6-3,
酸奶系小姐姐,我觉得玩游戏开心就好 为啥要充钱？我钱多？,null,2017-6-3,1
银月_入骨相思君知否,其实就是钱被孩子花了要不回来很不爽……所以才起诉的吧,null,2017-6-3,
内部优惠券省省省钱,开发一个刷脸充钱的软件可以吗？,null,2017-6-3,
人生苦短何必与狗计较,其实退款也行，但是那个号腾讯公司也要删除，不可能退了钱还要你继续玩那个砸过钱的号吧。,null,2017-6-3,1
----停留在风中--,他妈的有病,null,2017-6-3,
乄小夏同学,腾讯游戏再坑钱也没中国移动坑钱,null,2017-6-3,
塞纳河里的一条鱼,笑死了 自己教育不好 怪pony,null,2017-6-3,
磨牙的老鼠160,需求决定供应。挺搞笑的，触犯到你的个人利益了，就觉得人家赚的是黑心钱了？就感觉好像自己儿子搞大了人女孩的肚子，你不说弥补或者负责任，反而怪人家女孩子长得太好看？,null,2017-6-3,
莪只是个观众,两边都是有缺陷的存在！,null,2017-6-3,
一本正经的BB叨,@啊dongwang,null,2017-6-3,
唱一首夜曲,@-覃鹭卷,null,2017-6-3,
休想回去,我的大学，六个室友，五个钻石，一个王者，两年时间，今年毕业，步入社会，满级账号，限定皮肤，低价甩卖。,null,2017-6-3,
把你的想象力借点给我,始终觉得家教缺失是主要原因，毕竟偷钱充值的是极少数,null,2017-6-3,
你要喝果汁吗,@如初你好c,null,2017-6-3,
陌夜小猫,我弟小学六年级 打王者有名次的那种 挺厉害的 但是他没充过钱,null,2017-6-3,1
123456789嘻嘻嘻嘻嘻,以后再也不跟我13岁的弟弟发红包了,null,2017-6-3,
淘宝优惠卷免费领446,我觉得父母跟腾讯各打五十大板，首先腾讯在设计这个游戏的时候应该考虑会有小孩玩的问题，应该要有限制未成年玩的设定。父母方面是管教问题，小孩都把你手机的密码跟支付密码知道了，这难道也怪腾讯？如果没有出现花钱买装备什么事情，那还会有搞腾讯一事吗？所以都有错！,null,2017-6-3,
下凡的天井,游戏实名制确实应该提倡,null,2017-6-3,
在看谁是真,那些叫嚣是游戏问题的人，你给我说说有哪个游戏专门阻止未成年人充钱？,null,2017-6-3,1
踩着离合上高速o,嘴上说着腾讯辣鸡，手机里却还用着扣扣或者微信，另外，欢乐斗地主多好玩呀。,null,2017-6-3,1
zzxcxzczx,一群水军加法盲,null,2017-6-3,
哥这名还不行,管不好儿子就怪人家游戏？我也真是服了,null,2017-6-3,
谷半通,莫名的给农药打了广告啊,null,2017-6-3,
动漫灬音乐,双方都是有过错的，家长没有行驶好自己的监督权，游戏开发者没有对未成年实名制,null,2017-6-3,
sunnyYleo,还是把孩子先管好，就算告成功了，下次再玩，然后再告....还有完没完,null,2017-6-3,
蒹葭木下夏有乔,@怎奈_L 王者荣耀！“怪我咯～”,null,2017-6-3,
肥恺子,是这个孩子先偷了父母的钱吧。就算没有游戏，他也会为了别的兴趣爱好偷父母的钱的吧？,null,2017-6-3,
懿朵兔子,我只想说他是孩子不是傻子 有赔偿就够了 凭什么去告腾讯 又不是没有赔偿 自己家孩子教不好 还怪一个不相干的公司,null,2017-6-3,
温妤少女的猫-,五杀挺好玩的啊,null,2017-6-3,
南岗小小小呲花,只能怪你没教育好,null,2017-6-3,
kim是个会煮饭的咖啡师,實名身份登記就好啦！自己監督孩子沒到位怪別人,null,2017-6-3,
央美-王海豹,你家长没有当好，还怪人家游戏公司啊，，，不给小孩碰到手机不好吗，从小就宠着惯着小孩，看现在都TM宠成什么样了。。。,null,2017-6-3,
sun胭,小孩子的自控能力差，一个小孩说他买了李白皮肤，另个小孩就会羡慕也想买，小时候充黄钻红砖会员不知道花了多少钱，,null,2017-6-3,
Wu圈圈框框,车把人撞了，刀把人给砍了，农药毒死了人，像这些商家是不是都该抓起来！说到底还是家长自己对孩子这方面的教育疏忽了,null,2017-6-3,
来自星星的不良少年,家长为什么不把手机，微信红包都告了呢,null,2017-6-3,
六月的狮子g,游戏真的害人不浅啊，孩子才难么大就学会偷，之后咋办呢,null,2017-6-3,
四月等你来,公司有漏洞，但大部分还是孩子和家长的原因，个人感觉啊,null,2017-6-3,
秋天的落叶superman,家长是脱不了关系的，早的时候干什么去了,null,2017-6-3,
OREOYoungSky,马化腾：你不充钱算我输,null,2017-6-3,
LindyK,大数据时代 呵呵 腾讯搞不死你们...以后有种别用腾讯的东西,null,2017-6-3,
李白戒酒了000,腾讯该说点啥！喜欢装逼还怪我,null,2017-6-3,
个人芳草地,腾讯游戏的引导消费确实过分了,null,2017-6-3,
心安你在,就是，跟游戏有毛线关系,null,2017-6-3,
单向度夏莫,我觉得很奇怪，儿子的问题你怪人家游戏干嘛。那刀能砍人难道还得状告刀不成,null,2017-6-3,
桃君宝宝,关腾讯什么事，自己孩子自己不管，真当世界围着你们家转呢,null,2017-6-3,
西丶凌,我小时候偷我爸十块钱买雪糕吃差点被我爸用皮带抽死，也没见他去找卖雪糕的退钱,null,2017-6-3,
俞瑾i,不论是手游还是网游，都应该严格要求！实名制应该更加完善，其实并不是父母教育不全，实在是孩子都没有什么自制力！,null,2017-6-3,
0山不转水转0,家长不可能24小时都监护，不然都特么吃屎么,null,2017-6-3,
HLeoM,虽然腾讯是很坑吧，但是这回还是要站队腾讯的，人家有防沉迷有家长关联系统，你自己管不住孩子还要别人帮你背锅？？,null,2017-6-3,
温麦麦,大家还看不起小学生，嫌他们坑。小学生冲起钱来比你们豪气多了,null,2017-6-3,
微微薇薇儿,也不能全怪游戏吧，自身引导教育也有很大问题，单从表面限制孩子行为产生逆反心理不如融会贯通从游戏中引领孩子走向才重要吧，反正我喜欢小乔会努力变强这句话，所以游戏中做到了，生活中也会努力变强💪,null,2017-6-3,
Christina思,@小满哥哥5720142665 不管好你女儿,null,2017-6-3,
欢夕o,真是可笑，自己没教育好孩子，养成的些爱慕虚荣的死样子，还怪游戏了。腾讯哪知道充钱的是人还是狗，什么程序能判定充钱的是大人还是小孩？真是可笑，什么脑子才能说出这样的话。照这样说，智能手机应该销毁，互联网应该关闭是吧？那要不要法律规定个未成年玩网络游戏判死刑？偷家长钱判死刑？,null,2017-6-3,1
飘飘飘飘飘到你的心里,自己孩子冲的，为毛要告腾讯？？？,null,2017-6-3,
鞠小漂漂,自己看不住孩子,null,2017-6-3,
减肥的小胖纸2017,有时间告腾讯的时间 不如好好管教一下自己的小孩。自己管不住还怪别人,null,2017-6-3,
用户5587805513,应该告,null,2017-6-3,
乂一U,起诉呗，反正也赢不了,null,2017-6-3,
Gabriel_tutu,我小侄儿也这样，把我姐给气的😔,null,2017-6-3,
糟酒丸子,看到前排的评论，我就放心了。,null,2017-6-3,
赵走走zou,不该退。这是腾讯赚的钱。合法。自己孩子看不好。游戏也玩了，就来要钱了？？,null,2017-6-3,
小小小的紅姑娘,建议未成年禁止玩游戏，实名制～确实是个好办法,null,2017-6-3,
无与伦比可爱的棋宝宝,就一个字，打。孩子打打就好了,null,2017-6-3,1
林小溪溪溪溪溪,舍本逐末，本末倒置…谁来帮帮我，想不出成语了~~~~~~,null,2017-6-3,
叫你姐姐啊,你不给他买手机哪来的腾讯游戏？,null,2017-6-3,
小阿妹Nica,支持家长的做法，现在的游戏真的害了很多人。,null,2017-6-3,1
豆豆大姑娘775,平时不限制小孩玩，出了事知道严重了？,null,2017-6-3,
奇异博士的斗篷,所以支付密码啥的为啥要告诉孩子啊,null,2017-6-3,
何所冬暖何所夏凉001,自己教育问题，如果所有孩子都偷钱充游戏那你可以怪游戏咯,null,2017-6-3,
长大是个帅蜀黍,麻花疼不哄着赚小学生钱不就要倒闭了么,共1条回复,2017-6-3,
是chen同学啊,现在小学生出手都那么阔绰么我他妈六块钱买个赵云都要考虑考虑,null,2017-6-3,
冬天有微笑阳光,这就跟以前我们初中的时候，经常有网瘾少年，没钱上网去抢劫。最后家长怪网吧怎么怎么滴,null,2017-6-3,1
Ghao浩子,他应该去告卖手机的,null,2017-6-3,
虚线顾问-,赞过50 我去自杀,null,2017-6-3,
决明子的天,吊起打! 我从小也算听话，做错事也被打过几次，不怪父母!我孩子不听话我也会打，打孩子犯法，那就当他面把我拘了!,null,2017-6-3,
NoticeMe-,农药中毒啦,null,2017-6-3,
浮世绘末世终章,还是怪父母啊，充值都会有密码吧，自己不看好怪腾讯？而且小孩这种行为相当于偷爸妈钱了吧，以前小时候拿一两块都会被爸妈打，这都拿万把块了自己不管教反而先告腾讯？,null,2017-6-3,
陈梓雨www,我为什么就玩不起劲？,null,2017-6-3,1
兰花草阿,想要防止未成年人玩游戏只能说科技不够发达，脑域发在发展阔大,null,2017-6-3,
笑韦歌,试下把工资给孩子拿来买游戏装备！！！没有孩纸的拿给表弟表妹或者邻居家孩子也行，不实践不要乱发表自己的观点，搞得像人家做什么都要你同意一样。,null,2017-6-3,
短发萌_,我到现在连一个亚瑟的皮肤都没有,null,2017-6-3,
L大步亮,可以把支付弄复杂点,null,2017-6-3,
这儿有一朵奇葩,我没有皮肤。。我玩到王者段位了。。。皮肤起不了决胜关键的。可能就是一个好看吧。。,null,2017-6-3,
本人已被头像征用,玩个游戏本来就是放松的 真不懂玩游戏还砸那么多钱的人是咋想的 关键是有的人一月就两三千游戏里跟大土豪似得,null,2017-6-3,
MrYangZhihui,我感觉腾讯公司可以不付任何责任的，首先家长监护平台，其二实名认证，其三支付密码，人又没按着你娃的手输密码是吧，走司法程序？😊,null,2017-6-3,
Vx白小白,腾讯游戏用心创造土豪 没钱玩你麻痹啊,null,2017-6-3,
林夕文川,转发微博,null,2017-6-3,
不愿透露外号的六子,我希望有人站出来告阴阳师诈骗,null,2017-6-3,
林夕文川,一群法盲➕键盘侠啥也不懂，就开始凭自己的主观意识来站队，不要乱误导别人，热评前几名有几个是真正接触过法律的？,null,2017-6-3,
Kar98k称臣,他黄忠都没皮肤[攤手],null,2017-6-3,
55827l,支持,null,2017-6-3,
tessynj,告，支持,null,2017-6-3,
长眠6241273810,游戏商家，连小孩子的钱都不放过,null,2017-6-3,
长眠6241273810,相关的法律要出台一下了吧,null,2017-6-3,
寂寞的小黄鼠狼,实名制啊，小学生玩什么游戏,null,2017-6-3,
我曾经是个月半子,终于有人要刚老马了,null,2017-6-3,
制定者手下的受害者,手机谁买的？虽说8岁~18周岁的未成年所签署的合同属于效力待定需监护人追认。但家长存在不可推卸的监管责任,null,2017-6-3,
婷哈尼_吖,应该去告学校老师，还是作业太少,null,2017-6-3,
oh是诺米ohohoh,@我是你江江哥,null,2017-6-3,
kalas,现在的金融体系就是这样，你如果告诉孩子密码，存银行的钱一样可以从网银里转出来，你是不是应该去告银行？家长不管好密码管好自己的各种快捷支付就是最大的责任，你不能要求游戏运营商做很多预防措施而自己却什么也不做甚至放任自流。,null,2017-6-3,
烟消云散26261,主要原因还是在家长，11岁小孩你给他买什么手机呀，买了不就是让他玩的嘛，,null,2017-6-3,
麻薯阿姨,考不上大学是不是要告教育部,null,2017-6-3,
投机分子萌萌,只有家长才体会到游戏公司的对孩子的伤害。其他人体会不到，所以乱喷。,null,2017-6-3,
与冬撵马,明年我要买狗年限定马化腾,null,2017-6-3,
谭大大Li,你不好管教你自己的儿子还好意思告经常坑我们你倒是理直气壮了,null,2017-6-3,1
唐豆豆豆儿,告腾讯？？有这个时间为什么不回去好好教育一下你儿子呢。,null,2017-6-3,
用户5919148743,这个手游网游出来很多年了 国家一直不管 我感觉国家法律可能考虑到了经济的问题 但我感觉孩子才是国家的未来啊 一定要出台相关法律规定这种事情,null,2017-6-3,
豹豹初一十五不吃肉,他还是个孩子 千万不要放过他 照死里打,null,2017-6-3,
还没睡够9,说真的。手游关乎我LOL什么事情 别那么多镜头可以不,null,2017-6-3,
乀塵1993,毒害一代人,null,2017-6-3,
尘世喧嚣,家长教育没到位，再说了未成年你给他买毛线手机,null,2017-6-3,
super平谷一点红,这种事就看家长管的严不严和自己的娃懂不懂事了,null,2017-6-3,
想做你的钢琴师,我比较想知道，钱退了的话……皮肤还在吗,null,2017-6-3,1
玉贵人chloe总监,看来苹果公司限制打赏功能真不是那么简单的事情,null,2017-6-3,
上屋顶发誓,是的，支持实名制注册,null,2017-6-3,
秋原夏鹿,怎么完善，什么程序能阻挡的了？不要做梦了，大人们的支付宝密码被孩子们发现了，能怪谁？,null,2017-6-3,
没事少刷朋友圈,前两天端午回家，一个上小学六年级的表弟打王者。告诉我全班基本上都打。一个上初二的堂弟打王者（钻石）告诉我全班基本上都打。一个表妹上初三告诉我全班好多孩子都玩。还有王者。我妹妹今年高二 县城最好的高中。告诉班里有手机的都玩王者。还有一个表弟也告诉我全班都玩。端午都在我家过节的。我就,null,2017-6-3,1
jialinewas,我只冲过一元,null,2017-6-3,
一路风尘_rdhs,儿童自制能力有限，游戏会毁了下一代。支持起诉。,null,2017-6-3,
倆千公里,他父亲应该使用成长守护平台而不是在这里投诉腾讯,null,2017-6-3,
zl7572777,如果赔钱，大伙都去告吧,null,2017-6-3,
lov33baby,感觉小孩子是不能控制自己的，也不能明辨事情。大人监管不到位。但是真心希望未成年人不要玩这些游戏了……本来也不是给小朋友设计的。希望腾讯能够改善一下，这样玩游戏的环境也能好一些，因为和小学生一起玩真的坑。,null,2017-6-3,
无崖Lc,觉得游戏这方面应该加强监管，未成年人支付需要限制，不要什么责任都推给父母家长负责，，一个大环境还是很重要的。当然了，监护人也该加强对子女的教育。,null,2017-6-3,
津城古天乐哇,我觉得 让小孩懂得赚钱的艰辛他们就不会乱花爸妈钱了,null,2017-6-3,
时光老去五年76773,说实话，我玩暴雪的守望先锋或其他游戏从来不会遇见小学生的，,null,2017-6-3,
阴阳师_XX,@幸福zai咫尺,共1条回复,2017-6-3,
装神C,算母亲有一千万起诉100亿美金？,null,2017-6-3,
哈哈仰头笑,这有什么好呛声的，法律明文规定摆在那啊！,null,2017-6-3,
用户5348140462,谁让你省事用自己的手机给孩子玩呢，不然孩子怎么支付的了银行卡上的钱？自己图省事用手机游戏随便打发孩子还怪别人游戏商。有那空多陪孩子做做手工发展下其他兴趣，看些课外书不是更好？,null,2017-6-3,1
延续的君,行行行，我知道你不注意让孩子看到密码充值怪腾讯了，知道腾讯强迫你们孩子玩游戏了，所以能不能少bb几句，浪费流量,null,2017-6-3,
冲鸭小小小小雨,游戏都有防沉迷啊，而且说什么不能24小时监护，家长自己让小孩知道支付密码的吧，游戏公司也不知道氪金的是小孩还是成年人吧……无话可说,null,2017-6-3,
后来Afterwardsi,自己孩子没教育好，就知道去推卸责任,null,2017-6-3,
捣蛋张庆,把手机也告了吧,null,2017-6-3,
暴走萝莉__吳克丝,这样的家长有这样的孩子不奇怪,null,2017-6-3,
哦南说哦,一个十一岁的孩子 是这么知道自己父亲微信的支付密码的？,null,2017-6-3,
尼看见我笑咪咪,这个社会啊…,null,2017-6-3,
月色真美之月学,不费钱的游戏？有啊，去玩挂机放置吧，,null,2017-6-3,1
sherlockliang,我看到了一群法盲和一群水军,null,2017-6-3,
CeliaCheung-,一个人的成长和环境有很大的关系,null,2017-6-3,
